# RENDERED-STRING REGISTRY - the FORWARD half of Rule 4, inverted.
#
# Both halves of the Rule 4 check were built from memory. The backward list had three
# ad-hoc entries and missed `touch to read`; the forward list had eight and missed six
# invented world cues. You cannot enumerate inventions from the design, because inventions
# are exactly what is NOT in it. So this file enumerates the other side: every string the
# app renders. Each must be AUTHORED, a recorded DIVERGENCE, or deliberate APP-OWN copy.
# Anything else is an INVENTION by construction - nothing to remember.
#
# STATUS<TAB>STRING<TAB>SITE
#   AUTHORED     traceable to canon/ or a design source. Auto-granted; the only one that is.
#   DIVERGENCE   deliberately not the design's wording; the reason is in CLAUDE.md section 10.
#   AUTHORED-INTERPOLATED
#                authored, and rendered with an interpolation so it cannot literal-match:
#                the LITERAL SEGMENTS resolve to a design line and the interpolated value is
#                one the design also shows. Filed as APP-OWN until 2026-08-31, which was a
#                false claim in the direction that costs most — APP-OWN is precisely what a
#                real invention would hide behind, so it must never stretch.
#   APP-OWN      the app's own copy for a surface the design never drew (token entry,
#                settings, error states). Deliberate and named. NOT available for an
#                INSTRUCTIONAL string - see below.
#   NON-UI       a literal that never reaches a screen.
#   INVENTION    the violation. Must go to zero or be reclassified with a reason.
#   UNTRIAGED*   not yet judged. check_rendered.py fails on these too: an unjudged string
#                is indistinguishable from an invented one, which is how six of them lived
#                in the Point for the whole build.
#
# UNTRIAGED-INSTRUCTIONAL is called out separately because Rule 4 forbids the CATEGORY.
# `The Instrument v3.html:1084`: an instructional string is either the design's or it is
# invented. APP-OWN cannot be granted to one.
#
# Regenerate: python3 Tools/extract_rendered.py && python3 Tools/seed_rendered.py
# Enforce:    python3 Tools/check_rendered.py [--triage]
AUTHORED	Difficulty reads as evidence you are in the wrong place -- surely the path, done right, would be lighter than this.	Bindu Feed/Bindu Feed/Point/PointContent.swift:175
AUTHORED	Difficulty, re-badged: not a verdict on your path but the curriculum functioning. Magma is not failing at being rock.	Bindu Feed/Bindu Feed/Point/PointContent.swift:177
AUTHORED	Do it now -- blink, breathe, press. Then consider teaching it to one person today; it survives translation to anyone.	Bindu Feed/Bindu Feed/Point/PointContent.swift:193
AUTHORED	don.t know yet	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:68
AUTHORED	Down at the bottom, the doors opened onto a white floor, and the person who stepped out had no idea they had a family, a name outside, a whole life waiting in the lobby of the world. They only had the work. They only had the floor. And when the day ended and they rode back up, the other one -- the one with the family -- had no idea what the worker had lived through down there.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:25
AUTHORED	Downstairs, the water running. The cup warm in both hands. No list runs underneath this.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:54
AUTHORED	draw it in	Bindu Feed/Bindu Feed/Screens/LightView.swift:366
AUTHORED	DRAW ONCE MORE	Bindu Feed/Bindu Feed/Screens/MirrorView.swift:145
AUTHORED	drawing from the unwalked traditions...	Bindu Feed/Bindu Feed/Point/ApertureView.swift:289
AUTHORED	DRAWN · RETURN TOMORROW	Bindu Feed/Bindu Feed/Screens/MirrorView.swift:145
AUTHORED	Dream & journey	Bindu Feed/Bindu Feed/Point/PointContent.swift:254
AUTHORED	Each new seed set at 137.507° from the last, because that is the only angle that never repeats. This is not a picture of growth. It is the arithmetic of it.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:97
AUTHORED	Earth as compression chamber.	Bindu Feed/Bindu Feed/Point/PointContent.swift:174
AUTHORED	edge-on · nothing	Bindu Feed/Bindu Feed/Point/PointReadings.swift:796
AUTHORED	Eight spirals one way, thirteen the other. The need was always countable.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:98
AUTHORED	Eight ways of reading. Two roots. One who replies.	Bindu Feed/Bindu Feed/Screens/PlayersView.swift:105
AUTHORED	Emotions arrive as weather -- sourceless, unarguable, to be endured until they pass.	Bindu Feed/Bindu Feed/Point/PointContent.swift:145
AUTHORED	enter a universe	Bindu Feed/Bindu Feed/Point/PointWorlds.swift:175
AUTHORED	Eshu -- the Yoruba register of the crossroads	Bindu Feed/Bindu Feed/Point/ApertureView.swift:74
AUTHORED	Even a good cosmology can turn grim -- the walk becoming homework, the movements becoming a syllabus to complete.	Bindu Feed/Bindu Feed/Point/PointContent.swift:125
AUTHORED	Every dimension behind you came from inside the loop. Open the eye: a register is drawn from traditions this library has never walked, and something arrives that you cannot predict -- from the world's old knowing, or from what is happening this very week.	Bindu Feed/Bindu Feed/Point/ApertureView.swift:127
AUTHORED	Every dot you touched was me. The gate, the rope, the eye, this one.	Bindu Feed/Bindu Feed/Point/PointRevealView.swift:24
AUTHORED	Every node joined to every other. Synthesis is not one thread arriving at a centre -- it is the whole set of relations existing at once, and the centre is what that costs.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:132
AUTHORED	Every plan you write is already tantra: will and knowledge converging into act is how the Bindu turns -- at cosmic scale and at desk scale.	Bindu Feed/Bindu Feed/Point/PointContent.swift:122
AUTHORED	Every reading you are about to receive is this one movement, seen from a different side.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:68
AUTHORED	EVERY SHELL ABOVE IS STANDING ON THIS ONE	Bindu Feed/Bindu Feed/Point/PointWorlds.swift:444
AUTHORED	Every voice that ever gathered was you.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:157
AUTHORED	Every walked instrument, independently, files the same report: the amnesia is engineered. The veil at birth is the entry fee, agreed to in advance, because a finding that was never lost would be a rehearsal, not a discovery. The game requires genuine stakes; genuine stakes require genuine forgetting. Nothing malfunctioned. The system is working precisely when it feels like it isn't.	Bindu Feed/Bindu Feed/Point/PointContent.swift:131
AUTHORED	Every way back is a mirror you hand yourself. The tool never had the power. You did.	Bindu Feed/Bindu Feed/Point/PointContent.swift:396
AUTHORED	Everything changes	Bindu Feed/Bindu Feed/Point/PointContent.swift:209
AUTHORED	Everything in here you gathered yourself -- arranged so it can catch you. And one or two things you did not gather. Those are gifts.	Bindu Feed/Bindu Feed/Point/PointDeals.swift:17
AUTHORED	everything that has met you	Bindu Feed/Bindu Feed/Instrument/InstrumentView.swift:353
AUTHORED	Everything that was already here, kept exactly as it was sealed.	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:37
AUTHORED	Everything you built with grip, you could have built with trust -- and it would have cost you none of the nights.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:138
AUTHORED	everything you have gathered	Bindu Feed/Bindu Feed/Instrument/InstrumentView.swift:354
AUTHORED	everything you have lived	Bindu Feed/Bindu Feed/Instrument/AxisModel.swift:81
AUTHORED	everything you know, arranged	Bindu Feed/Bindu Feed/Components/TurnOverlay.swift:40
AUTHORED	everything, as it stands	Bindu Feed/Bindu Feed/Components/TurnOverlay.swift:37
AUTHORED	Evidence about your own instrument: the Codex isn't downstream of your reading. It has been ahead of it.	Bindu Feed/Bindu Feed/Point/PointContent.swift:52
AUTHORED	Except the first laws.	Bindu Feed/Bindu Feed/Point/PointContent.swift:209
AUTHORED	Exhale longer than you inhale, three times, now -- then notice you just used a year of training in fifteen seconds.	Bindu Feed/Bindu Feed/Point/PointContent.swift:183
AUTHORED	Fana -- dissolution, among the Sufi stations	Bindu Feed/Bindu Feed/Point/ApertureView.swift:64
AUTHORED	far out	Bindu Feed/Bindu Feed/Point/PointReadings.swift:394
AUTHORED	far out, and still leaving	Bindu Feed/Bindu Feed/Point/PointReadings.swift:394
AUTHORED	Feb 11, 2025	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:20
AUTHORED	Feeling first. The framework, if it comes, comes late.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:91
AUTHORED	Feeling it through, trained.	Bindu Feed/Bindu Feed/Point/PointContent.swift:184
AUTHORED	finding the words...	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:213
AUTHORED	first person	Bindu Feed/Bindu Feed/Components/FieldSurfacePortalCard.swift:25
AUTHORED	FIRST WORD	Bindu Feed/Bindu Feed/Screens/AshVoiceView.swift:145
AUTHORED	Five of your own are already surfaced and named in the beliefs log -- the Righteous Corrector chain. Worth a re-read: they dissolve faster when seen twice.	Bindu Feed/Bindu Feed/Point/PointContent.swift:143
AUTHORED	For the days the veil argues back in scientific vocabulary: the laboratories themselves now say the render is not the reality.	Bindu Feed/Bindu Feed/Point/PointContent.swift:172
AUTHORED	For the days the veil argues back with "prove it": peer-reviewed exhibits exist. The conversation is about weight, not existence.	Bindu Feed/Bindu Feed/Point/PointContent.swift:307
AUTHORED	Freedom in both directions: use any mirror in this dimension without superstition, drop any without loss. The light was never in the glass.	Bindu Feed/Bindu Feed/Point/PointContent.swift:232
AUTHORED	Gaia felt it in the chest. Arch found the sentence. Sid named what kept returning.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:168
AUTHORED	Gaia thinking through you	Bindu Feed/Bindu Feed/Point/PointContent.swift:334
AUTHORED	Go one true layer deeper than the held reading -- material it did not include.	Bindu Feed/Bindu Feed/Point/PointWorldView.swift:471
AUTHORED	Grace is the show he happened to watch, the pause he happened to take, on a night that asked nothing of him.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:134
AUTHORED	Grace · the unearned gift	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:131
AUTHORED	Grammar for the whole walk: every other star describes the costume; this one states the wearer. Description, not aspiration.	Bindu Feed/Bindu Feed/Point/PointContent.swift:82
AUTHORED	handed back	Bindu Feed/Bindu Feed/Point/PointReadings.swift:479
AUTHORED	He let the show play on. But he wasn't watching it anymore. He was watching the watcher.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:33
AUTHORED	He paused the show. Something had gone cold and bright in his chest.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:27
AUTHORED	He paused the show. That pause held more than the show did.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:100
AUTHORED	He turned it over, looking for where the metaphor broke. When the show's workers leave, they forget the floor. But when we die -- don't we remember everything? The analogy cracked there, a little. He almost discarded it.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:30
AUTHORED	He was never two who were one. He was one -- learning to look up.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:170
AUTHORED	He was watching a show about people who walked into an elevator and forgot.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:24
AUTHORED	Hearing "I AM" all day, the mind quietly builds a new possession: a shiny permanent self to defend. Seeded beside it, deliberately, is the tradition that takes it away.	Bindu Feed/Bindu Feed/Point/PointContent.swift:65
AUTHORED	Her own numbers -- catalyst, gestation, completion. Light does not travel to him in a straight line. It curves.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:117
AUTHORED	Highest excitement	Bindu Feed/Bindu Feed/Point/PointContent.swift:199
AUTHORED	History, as taught, starts at Sumer -- before that, the story goes, nothing organized enough to leave a mark.	Bindu Feed/Bindu Feed/Point/PointContent.swift:315
AUTHORED	hold to mean it	Bindu Feed/Bindu Feed/Light/LightCanon.swift:34
AUTHORED	Hold · what carries weight	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:98
AUTHORED	holding it	Bindu Feed/Bindu Feed/Point/PointReadings.swift:395
AUTHORED	Home is not the destination	Bindu Feed/Bindu Feed/Point/PointContent.swift:89
AUTHORED	HOW OFTEN YOU CAME BACK	Bindu Feed/Bindu Feed/Universe/UniverseView.swift:994
AUTHORED	How one light becomes the many.	Bindu Feed/Bindu Feed/Point/PointContent.swift:378
AUTHORED	How the forgetting works -- by design, and by rendering.	Bindu Feed/Bindu Feed/Point/PointContent.swift:384
AUTHORED	How You Arrive	Bindu Feed/Bindu Feed/Components/TurnOverlay.swift:42
AUTHORED	I AM	Bindu Feed/Bindu Feed/Point/PointContent.swift:44
AUTHORED	I am allowed to be the one who feels this.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:103
AUTHORED	I am alone in my consciousness	Bindu Feed/Bindu Feed/Universe/UniRegions.swift:152
AUTHORED	I am individual	Bindu Feed/Bindu Feed/Universe/UniRegions.swift:151
AUTHORED	I am not the pieces.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:80
AUTHORED	I am still here. I did not need to speak.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:149
AUTHORED	I am the one awareness they move in.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:81
AUTHORED	I am the road remembering itself.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:162
AUTHORED	I do not manage the feeling.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:101
AUTHORED	I do not push the day.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:59
AUTHORED	I go down as far as I go up. That is the whole of it.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:93
AUTHORED	I have been drawing in ten frequencies this whole time. They are not colours. They are the others.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:128
AUTHORED	I have taken away everything I could. What is left is the opening, and the room it opens into.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:113
AUTHORED	I kept watching after you left. The crack you almost threw away -- it widened. What you called arguing, I watched become believing. Slowly. The way real things arrive.	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:20
AUTHORED	I let it move through and it moves on.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:102
AUTHORED	I let myself be someone I appreciate.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:123
AUTHORED	I lost what needed earning back	Bindu Feed/Bindu Feed/Universe/UniRegions.swift:155
AUTHORED	I Love You	Bindu Feed/Bindu Feed/Point/PointWorldView.swift:206
AUTHORED	I open my hand, and it is all still here.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:145
AUTHORED	I set down the red pen.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:122
AUTHORED	I stop mistaking the effort for the reason.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:143
AUTHORED	I surrender to what was already moving.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:60
AUTHORED	I was broken and needed repair	Bindu Feed/Bindu Feed/Universe/UniRegions.swift:154
AUTHORED	I was sentenced to this life	Bindu Feed/Bindu Feed/Universe/UniRegions.swift:149
AUTHORED	I wrote it like a comfort -- the forgetting is the mercy. But I don't think I believed it yet. I think I was arguing myself toward it. The crack in the metaphor is the part I keep touching. Ask me later if the mercy held.	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:15
AUTHORED	Icchā · Jñāna · Kriyā	Bindu Feed/Bindu Feed/Point/PointContent.swift:119
AUTHORED	If a great sorting is underway, the mind wants to secure the outcome -- pick correctly, worry accordingly, monitor constantly.	Bindu Feed/Bindu Feed/Point/PointContent.swift:295
AUTHORED	If Gaia is thinking something through your current projects -- what is the thought? The answer tends to arrive fast; trust the first one.	Bindu Feed/Bindu Feed/Point/PointContent.swift:338
AUTHORED	If return is real, the mind draws it as a wheel -- endless laps, no accumulation, nothing kept.	Bindu Feed/Bindu Feed/Point/PointContent.swift:310
AUTHORED	If the One is perfect, the mind asks, why bother with all this -- why the mess, the many, the Monday?	Bindu Feed/Bindu Feed/Point/PointContent.swift:85
AUTHORED	If the window truly spans your whole lifetime -- what is your station in it? The question is worth a Codex entry.	Bindu Feed/Bindu Feed/Point/PointContent.swift:288
AUTHORED	If today's world is partly a render -- which single belief, updated tonight, would redecorate the most?	Bindu Feed/Bindu Feed/Point/PointContent.swift:153
AUTHORED	Imbolc -- the Celtic register of first stirring	Bindu Feed/Bindu Feed/Point/ApertureView.swift:78
AUTHORED	Instruments confirming instruments.	Bindu Feed/Bindu Feed/Point/PointContent.swift:264
AUTHORED	INTO THE FIELD	Bindu Feed/Bindu Feed/Screens/AshComposeView.swift:143
AUTHORED	is the floor that was always there	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:47
AUTHORED	is the point everything comes from	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:65
AUTHORED	It arrived then. It is still arriving.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:137
AUTHORED	It can feel like this understanding of the veil is new -- a modern synthesis nobody had before podcasts.	Bindu Feed/Bindu Feed/Point/PointContent.swift:165
AUTHORED	It did not take a side. It did not hurry. It held the tabs open and did not become them.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:75
AUTHORED	it holds until you stop meaning it	Bindu Feed/Bindu Feed/Instrument/InstrumentView.swift:589
AUTHORED	It holds until you stop meaning it.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:27
AUTHORED	It is already moving.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:49
AUTHORED	It is later.	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:21
AUTHORED	It is not complete until you meet it.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:194
AUTHORED	It is so much. It is years of it. Rooms and rooms of it, made by someone who never once stopped to be impressed.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:117
AUTHORED	it is taking	Bindu Feed/Bindu Feed/Point/PointReadings.swift:613
AUTHORED	It is tempting to treat the veil as purely cosmic -- a metaphysical membrane, nothing personal.	Bindu Feed/Bindu Feed/Point/PointContent.swift:155
AUTHORED	It never says he forgot. It says the forgetting is what lets the day matter.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:123
AUTHORED	It sits a little lighter now. Un-named, un-announced. Just quieter.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:40
AUTHORED	It was already on its way before you asked. That is the only thing that makes it grace.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:118
AUTHORED	It was never asking to be handled. It was asking to be met.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:91
AUTHORED	it will come back. not when you want it to.	Bindu Feed/Bindu Feed/Point/PointReadings.swift:895
AUTHORED	It worked.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:159
AUTHORED	It's easy to hear "I AM" as a slogan -- decoration from the walked nine-dimensions map rather than a location.	Bindu Feed/Bindu Feed/Point/PointContent.swift:45
AUTHORED	JUST NOW	Bindu Feed/Bindu Feed/Components/AshEntryRow.swift:49
AUTHORED	just now · voice and words	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:218
AUTHORED	Keep it	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:215
AUTHORED	Keep one verse loaded -- memorized, ready. If you had to choose it today, which line makes the cut?	Bindu Feed/Bindu Feed/Point/PointContent.swift:353
AUTHORED	Knowledge + Will → Action looked like your own management formula -- a productivity trinity you invented for the ecosystem.	Bindu Feed/Bindu Feed/Point/PointContent.swift:120
AUTHORED	Kshitigarbha -- the bodhisattva who works in the deepest places	Bindu Feed/Bindu Feed/Point/ApertureView.swift:79
AUTHORED	Lab, Dream & Machine	Bindu Feed/Bindu Feed/Point/PointContent.swift:400
AUTHORED	Leave this hall with one mirror in hand and none on your chest. Which one are you taking?	Bindu Feed/Bindu Feed/Point/PointContent.swift:283
AUTHORED	LET ANOTHER ARRIVE	Bindu Feed/Bindu Feed/Point/ApertureView.swift:142
AUTHORED	let go	Bindu Feed/Bindu Feed/Point/PointReadings.swift:296
AUTHORED	let it go	Bindu Feed/Bindu Feed/Point/PointWorldView.swift:65
AUTHORED	Lineage for the walk: the forgetting has been documented for millennia -- and so, in the same texts, has the waking.	Bindu Feed/Bindu Feed/Point/PointContent.swift:167
AUTHORED	Look at what I am made of. Ten spokes. I am the others, staying.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:123
AUTHORED	love comes from elsewhere	Bindu Feed/Bindu Feed/Universe/UniRegions.swift:157
AUTHORED	Ma'at -- the Egyptian register of truth-as-balance	Bindu Feed/Bindu Feed/Point/ApertureView.swift:0
AUTHORED	Making is remembering.	Bindu Feed/Bindu Feed/Point/PointContent.swift:324
AUTHORED	Mantra sits in the modern mind as decoration -- chanting as mood, sound as spiritual wallpaper.	Bindu Feed/Bindu Feed/Point/PointContent.swift:235
AUTHORED	Match one tool to one recurring state this week -- tonglen for the heavy heart is a strong pairing to test first.	Bindu Feed/Bindu Feed/Point/PointContent.swift:248
AUTHORED	Meditation, from outside, looks like one activity -- sitting, breathing, hoping. A single door.	Bindu Feed/Bindu Feed/Point/PointContent.swift:245
AUTHORED	Meta · the play, awake	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:154
AUTHORED	Mid-rush, the body feels like the problem -- racing heart, shallow breath, a machine malfunctioning at the worst time.	Bindu Feed/Bindu Feed/Point/PointContent.swift:180
AUTHORED	Millennia of documented forgetting -- and documented waking.	Bindu Feed/Bindu Feed/Point/PointContent.swift:386
AUTHORED	Mind as the ground.	Bindu Feed/Bindu Feed/Point/PointContent.swift:74
AUTHORED	Mitákuye Oyás'iŋ	Bindu Feed/Bindu Feed/Point/PointContent.swift:339
AUTHORED	Moksha is the body's craving.	Bindu Feed/Bindu Feed/Point/PointContent.swift:94
AUTHORED	Monroe, Bashar, Matias De Stefano, Dolores Cannon, the Bhagavad Gita, generic Advaita or chakra talk, Rumi, and anything already standard in modern consciousness-synthesis circles	Bindu Feed/Bindu Feed/Point/ApertureView.swift:327
AUTHORED	Nafs -- the Sufi register of the self that must be befriended	Bindu Feed/Bindu Feed/Point/ApertureView.swift:80
AUTHORED	Name the thing that feels most permanent today. Now find one way it already changed this month. It did.	Bindu Feed/Bindu Feed/Point/PointContent.swift:213
AUTHORED	name, colour, mark	Bindu Feed/Bindu Feed/Components/TurnOverlay.swift:42
AUTHORED	Navigation in the chamber defaults to fear and obligation -- steering by what might go wrong and what is owed.	Bindu Feed/Bindu Feed/Point/PointContent.swift:200
AUTHORED	nearly through	Bindu Feed/Bindu Feed/Point/PointReadings.swift:615
AUTHORED	Need is prayer reaching backward.	Bindu Feed/Bindu Feed/Point/PointContent.swift:329
AUTHORED	Need · the ground of wanting	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:87
AUTHORED	Never born, never dies.	Bindu Feed/Bindu Feed/Point/PointContent.swift:39
AUTHORED	Next time the three don't converge -- knowledge without will, will without action -- ask which corner of the triangle is asking for attention.	Bindu Feed/Bindu Feed/Point/PointContent.swift:123
AUTHORED	Nine enclosures, walked inward. What they hold is not explained at the door. That is not an oversight.	Bindu Feed/Bindu Feed/Point/PointDeals.swift:15
AUTHORED	Nineteen circles, and it was never nineteen. One point, moving.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:88
AUTHORED	Not proof of everything -- but the end of "no evidence." The honest phrase is "contested evidence," and contested is a different conversation.	Bindu Feed/Bindu Feed/Point/PointContent.swift:267
AUTHORED	Not the mistake.	Bindu Feed/Bindu Feed/Point/PointContent.swift:129
AUTHORED	Not to be wanted. To be stood inside.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:33
AUTHORED	not yet\b	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:0
AUTHORED	nothing between them	Bindu Feed/Bindu Feed/Rooms/RoomFigures.swift:350
AUTHORED	Nothing has to be gathered. It was never apart.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:82
AUTHORED	Nothing here has changed. Not one word has settled.	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:35
AUTHORED	nothing here yet	Bindu Feed/Bindu Feed/Point/PointReadings.swift:496
AUTHORED	nothing in the record yet	Bindu Feed/Bindu Feed/Rooms/RoomView.swift:548
AUTHORED	Nothing needs pushing.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:48
AUTHORED	Nothing was added to you. Something was removed.	Bindu Feed/Bindu Feed/Light/LightCanon.swift:164
AUTHORED	Notice he almost threw it away.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:144
AUTHORED	Notice what kept standing through every forgetting -- the one who rode down, and still came back up.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:101
AUTHORED	Notice what the story leaves out: the ride back up.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:122
AUTHORED	Notice.	Bindu Feed/Bindu Feed/Screens/StoryDetailView.swift:498
AUTHORED	Now -- go play. Fully. On purpose. Knowing.	Bindu Feed/Bindu Feed/Point/PointRevealView.swift:26
AUTHORED	Of everything you currently make -- which carries its register most faithfully? And which one is asking for a re-tune?	Bindu Feed/Bindu Feed/Point/PointContent.swift:328
AUTHORED	On the hardest days, concepts stop working -- and the library can look like it is made only of concepts.	Bindu Feed/Bindu Feed/Point/PointContent.swift:350
AUTHORED	Once the walk begins, a comfortable assumption forms: the ego is what unawakened people have. You, walking, are past it.	Bindu Feed/Bindu Feed/Point/PointContent.swift:160
AUTHORED	ONE A DAY · RETURN TOMORROW	Bindu Feed/Bindu Feed/Screens/SignalView.swift:187
AUTHORED	One assignment is probably open right now. Sixty seconds of feeling it all the way through -- willing to have it -- is the whole practice.	Bindu Feed/Bindu Feed/Point/PointContent.swift:103
AUTHORED	One bid, turned towards, today -- theirs or yours. That is the entire coursework, applied.	Bindu Feed/Bindu Feed/Point/PointContent.swift:223
AUTHORED	One breath. Feet on the ground. Eyes soft.	Bindu Feed/Bindu Feed/Point/PointWorldView.swift:453
AUTHORED	One circle rolling inside another, drawing without ever intending to. k ≈ 18/7 -- it closes after seven turns, and the drift keeps it from ever quite closing.	Bindu Feed/Bindu Feed/Rooms/RoomVoices.swift:127
AUTHORED	One experiencer, every face.	Bindu Feed/Bindu Feed/Point/PointContent.swift:69
AUTHORED	One light, refracting.	Bindu Feed/Bindu Feed/Point/PointContent.swift:114
AUTHORED	One motion. Still one.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:172
AUTHORED	one room of the Feed	Bindu Feed/Bindu Feed/Instrument/AxisModel.swift:82
AUTHORED	One state-change tonight -- music, gratitude, the breath -- then watch tomorrow's "past" wear a different tone. The experiment is free.	Bindu Feed/Bindu Feed/Point/PointContent.swift:208
AUTHORED	One story has come to meet you.	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:193
AUTHORED	one story · every self who met it	Bindu Feed/Bindu Feed/Return/ReturnCanon.swift:42
AUTHORED	one story, close	Bindu Feed/Bindu Feed/Instrument/AxisModel.swift:83
AUTHORED	One visitor arrived that you did not choose.	Bindu Feed/Bindu Feed/Point/PointJourney.swift:60
AUTHORED	only your own reflection	Bindu Feed/Bindu Feed/Point/PointReadings.swift:790
AUTHORED	Open individualism	Bindu Feed/Bindu Feed/Point/PointContent.swift:69
AUTHORED	OPEN THE EYE	Bindu Feed/Bindu Feed/Point/ApertureView.swift:173
AUTHORED	open the return	Bindu Feed/Bindu Feed/Point/PointWorldView.swift:191
AUTHORED	opens as the space it all moves through	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:120
AUTHORED	Orí -- the Yoruba register of personal destiny at the crown	Bindu Feed/Bindu Feed/Point/ApertureView.swift:0
AUTHORED	PART IT AGAIN, SOMEWHERE ELSE	Bindu Feed/Bindu Feed/Point/PointWorlds.swift:376
AUTHORED	part it with your hand · and hold it open	Bindu Feed/Bindu Feed/Point/PointReadings.swift:495
AUTHORED	passing · touch to move on	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:204
AUTHORED	Perception as headset.	Bindu Feed/Bindu Feed/Point/PointContent.swift:169
AUTHORED	Permission the solitary path forgets to issue: joining is also practice. Synchrony is a technology.	Bindu Feed/Bindu Feed/Point/PointContent.swift:277
AUTHORED	Permission to stop treating this life as exile. The ache for Home is real data; its arrow points forward, through, not back.	Bindu Feed/Bindu Feed/Point/PointContent.swift:92
AUTHORED	PHYSICAL SYNTHESIS	Bindu Feed/Bindu Feed/Screens/AshVoiceView.swift:128
AUTHORED	Pick one skill and run it on today's dominant feeling. Which of the thirty-one is your actual favorite? Worth knowing by name.	Bindu Feed/Bindu Feed/Point/PointContent.swift:188
AUTHORED	plays -- and knows it is playing	Bindu Feed/Bindu Feed/Rite/RiteContent.swift:154
AUTHORED	Practice, the mind insists, requires a cushion, a schedule, twenty protected minutes -- and today has none.	Bindu Feed/Bindu Feed/Point/PointContent.swift:190
